property,property_label,method,embedding_dimension,correlation,abs_correlation,max_abs_permutation_p_value,n_elements,multiple_comparison_scope,missing_policy
atomic_radius,Atomic radius,spearman,59,0.06921289900234534,0.06921289900234534,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,60,0.7618944166271763,0.7618944166271763,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,61,-0.4165764216726298,0.4165764216726298,0.03099380123975205,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,62,-0.10611468923051723,0.10611468923051723,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,63,-0.42646313896536403,0.42646313896536403,0.023395320935812838,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,64,-0.10022498011796097,0.10022498011796097,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,65,0.20469972040396403,0.20469972040396403,0.998000399920016,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,66,0.2056049251977102,0.2056049251977102,0.9976004799040192,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,67,-0.5799129853649587,0.5799129853649587,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,68,0.13334136848137615,0.13334136848137615,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,69,0.5556840622492333,0.5556840622492333,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,70,0.3618997009490786,0.3618997009490786,0.16476704659068186,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,71,0.7784820005749146,0.7784820005749146,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,72,0.02971305345705781,0.02971305345705781,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,73,-0.7149178146036735,0.7149178146036735,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,74,-0.6630507555126591,0.6630507555126591,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,75,0.734126965681352,0.734126965681352,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,76,0.3708694575416543,0.3708694575416543,0.1321735652869426,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,77,0.7091574204616524,0.7091574204616524,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,78,-0.11270975272781077,0.11270975272781077,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,79,-0.36535593743429123,0.36535593743429123,0.14997000599880023,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,80,-0.6377755567262401,0.6377755567262401,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,81,0.4237005009584764,0.4237005009584764,0.02459508098380324,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,82,0.2871321361669272,0.2871321361669272,0.6954609078184363,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,83,0.24893719623340357,0.24893719623340357,0.9274145170965807,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,84,0.14505025126801493,0.14505025126801493,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,85,0.3276900132893206,0.3276900132893206,0.3707258548290342,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,86,0.006883083204394598,0.006883083204394598,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,87,0.2983002472586007,0.2983002472586007,0.5980803839232154,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,88,-0.5602571098436132,0.5602571098436132,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,89,-0.03679010911725516,0.03679010911725516,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,90,0.27214335549126006,0.27214335549126006,0.8060387922415517,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,91,0.21325802027210963,0.21325802027210963,0.9948010397920416,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,92,0.057304165806697636,0.057304165806697636,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,93,-0.4128968229655837,0.4128968229655837,0.035992801439712056,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,94,0.0253281003652744,0.0253281003652744,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,95,-0.7023389947425256,0.7023389947425256,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,96,0.047875928864042704,0.047875928864042704,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,97,-0.3555632673928554,0.3555632673928554,0.1965606878624275,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,98,-0.4592150942299983,0.4592150942299983,0.005598880223955209,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,99,0.42090259523235185,0.42090259523235185,0.027394521095780843,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,100,-0.5286572334073832,0.5286572334073832,0.0003999200159968006,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,101,-0.37071663075829453,0.37071663075829453,0.132373525294941,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,102,-0.43180032047654276,0.43180032047654276,0.01879624075184963,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,103,0.38204932453974016,0.38204932453974016,0.09598080383923216,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,104,-0.08500108131404807,0.08500108131404807,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,105,0.24578661331491042,0.24578661331491042,0.937612477504499,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,106,-0.1288976358575313,0.1288976358575313,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,107,0.1335999984224465,0.1335999984224465,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,108,-0.2614102129368411,0.2614102129368411,0.8694261147770446,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,109,0.3615587796631222,0.3615587796631222,0.16596680663867228,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,110,-0.2549914880357319,0.2549914880357319,0.9002199560087982,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,111,0.0430912749542415,0.0430912749542415,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,112,0.03915304630612503,0.03915304630612503,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,113,-0.23350169111406952,0.23350169111406952,0.9706058788242351,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,114,0.4578631649925851,0.4578631649925851,0.00639872025594881,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,115,0.6534579358802322,0.6534579358802322,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,116,-0.6349071155616417,0.6349071155616417,0.0001999600079984003,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,117,-0.23078607673283102,0.23078607673283102,0.9756048790241951,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,118,-0.2839697973420217,0.2839697973420217,0.7210557888422315,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,119,0.15481940949662626,0.15481940949662626,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,120,0.001534145786803578,0.001534145786803578,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,121,-0.4487758493358866,0.4487758493358866,0.009198160367926415,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
atomic_radius,Atomic radius,spearman,122,-0.1517276061101945,0.1517276061101945,1.0,80,all_embedding_dimensions_within_property_and_method,nonfinite values treated as missing
